Time,Oxygen Level,Pulse Rate,Motion
10:06:05 PM May 01 2023,94,58,4
10:06:09 PM May 01 2023,93,60,1
10:06:13 PM May 01 2023,93,61,23
10:06:17 PM May 01 2023,93,61,22
10:06:21 PM May 01 2023,92,62,27
10:06:25 PM May 01 2023,92,62,10
10:06:29 PM May 01 2023,92,62,30
10:06:33 PM May 01 2023,92,62,16
10:06:37 PM May 01 2023,92,65,15
10:06:41 PM May 01 2023,93,65,11
10:06:45 PM May 01 2023,93,65,4
10:06:49 PM May 01 2023,93,65,13
10:06:53 PM May 01 2023,92,64,43
10:06:57 PM May 01 2023,94,64,13
10:07:01 PM May 01 2023,94,64,15
